priority,score,business_name,niche,country,city,zone,rating,reviews_count,website_status,website_url,google_maps_url,source_url,phone,normalized_phone,phone_status,instagram,email,contact_person,problem_detected,verification_notes,homepage_url,first_message,last_checked
B,13,Consultorio Dif,Clínica estética,Mexico,Huixquilucan,Interlomas/Zona Esmeralda,,,No website found,,https://www.google.com/maps/search/?api=1&query=Consultorio%20Dif%20Huixquilucan%20Mexico,https://www.openstreetmap.org/node/12594408217,+52 55 2878 4133,525528784133,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,13,Centro Podológico Zavapieds,Clínica estética,Mexico,Huixquilucan,Interlomas/Zona Esmeralda,,,No website found,,https://www.google.com/maps/search/?api=1&query=Centro%20Podol%C3%B3gico%20Zavapieds%20Huixquilucan%20Mexico,https://www.openstreetmap.org/node/12596194214,+52 55 2618 2636,525526182636,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Vegan Munch,Restaurante boutique,Mexico,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,,,No website found,,https://www.google.com/maps/search/?api=1&query=Vegan%20Munch%20San%20Pedro%20Garza%20Garc%C3%ADa%20Mexico,https://www.openstreetmap.org/node/5258470816,+52 81 3715 7357,528137157357,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Pizzarnik,Restaurante boutique,Mexico,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,,,No website found,,https://www.google.com/maps/search/?api=1&query=Pizzarnik%20San%20Pedro%20Garza%20Garc%C3%ADa%20Mexico,https://www.openstreetmap.org/node/13966442201,+52 999 970 3390,529999703390,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,12,Northeast BBQ,Restaurante boutique,Mexico,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,,,No website found,,https://www.google.com/maps/search/?api=1&query=Northeast%20BBQ%20San%20Pedro%20Garza%20Garc%C3%ADa%20Mexico,https://www.openstreetmap.org/node/13968918154,+52 81 3132 7619,528131327619,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,9,El Arbol,Restaurante boutique,Mexico,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,,,Only Instagram/Facebook,https://www.facebook.com/elarbol.restaurantevegetariano/,https://www.google.com/maps/search/?api=1&query=El%20Arbol%20M%C3%A9rida%20Mexico,https://www.openstreetmap.org/node/14007750321,+52 999 925 3849,529999253849,valid_format_only,,,No público,"El enlace público del registro apunta a red social/perfil, no a sitio web propio.","El enlace público del registro apunta a red social/perfil, no a sitio web propio. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.",https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,9,Amoroso,Restaurante boutique,Mexico,Mérida,Mérida Norte/Altabrisa/Montebello/Temozón,,,Only Instagram/Facebook,https://www.instagram.com/amorosomx/,https://www.google.com/maps/search/?api=1&query=Amoroso%20M%C3%A9rida%20Mexico,https://www.openstreetmap.org/node/14021068690,+52 999 164 0608,529991640608,valid_format_only,https://www.instagram.com/amorosomx/,,No público,"El enlace público del registro apunta a red social/perfil, no a sitio web propio.","El enlace público del registro apunta a red social/perfil, no a sitio web propio. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.",https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,10,Italiannis,Restaurante boutique,Mexico,Cancún,Zona Hotelera/Cumbres/Av. Bonampak,,,No website found,,https://www.google.com/maps/search/?api=1&query=Italiannis%20Canc%C3%BAn%20Mexico,https://www.openstreetmap.org/node/1033038092,+52 998 848 2678,529988482678,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,10,Mandinga,Restaurante boutique,Mexico,Cancún,Zona Hotelera/Cumbres/Av. Bonampak,,,No website found,,https://www.google.com/maps/search/?api=1&query=Mandinga%20Canc%C3%BAn%20Mexico,https://www.openstreetmap.org/node/3645121691,+529988801771,529988801771,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,10,Pescaditos,Restaurante boutique,Mexico,Cancún,Zona Hotelera/Cumbres/Av. Bonampak,,,No website found,,https://www.google.com/maps/search/?api=1&query=Pescaditos%20Canc%C3%BAn%20Mexico,https://www.openstreetmap.org/node/4255663389,+529983420261,529983420261,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,9,El Pescado Ciego,Restaurante boutique,Mexico,Cancún,Zona Hotelera/Cumbres/Av. Bonampak,,,Only Instagram/Facebook,https://www.facebook.com/pescadociego,https://www.google.com/maps/search/?api=1&query=El%20Pescado%20Ciego%20Canc%C3%BAn%20Mexico,https://www.openstreetmap.org/node/6175905687,+529988981670,529988981670,valid_format_only,,,No público,"El enlace público del registro apunta a red social/perfil, no a sitio web propio.","El enlace público del registro apunta a red social/perfil, no a sitio web propio. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.",https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,10,Los Hochos Del Bro,Restaurante boutique,Mexico,Cancún,Zona Hotelera/Cumbres/Av. Bonampak,,,No website found,,https://www.google.com/maps/search/?api=1&query=Los%20Hochos%20Del%20Bro%20Canc%C3%BAn%20Mexico,https://www.openstreetmap.org/node/6247204086,+52 998 152 6215,529981526215,valid_format_only,,,No público,El registro público de OpenStreetMap no incluye sitio web oficial.,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.,https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
B,9,Taqueria Coapenitos,Restaurante boutique,Mexico,Cancún,Zona Hotelera/Cumbres/Av. Bonampak,,,Only Instagram/Facebook,https://beacons.ai/coapenitos?fbclid=PAZXh0bgNhZW0CMTEAAadjSrjo6Tul3zLog5UESQpjzCdN9ieCeU4HTgLCbOOpLIaEIQrV3vct07FztQ_aem_Qo0Nb21L60e1BkT2MqhxAg,https://www.google.com/maps/search/?api=1&query=Taqueria%20Coapenitos%20Canc%C3%BAn%20Mexico,https://www.openstreetmap.org/node/6374899385,+529988108699,529988108699,valid_format_only,,,No público,"El enlace público del registro apunta a red social/perfil, no a sitio web propio.","El enlace público del registro apunta a red social/perfil, no a sitio web propio. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.",https://nexo-local-studio-public.vercel.app,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",2026-07-17
