priority,score,business_name,niche,country,city,zone,normalized_phone,verification_status,message,homepage_url,whatsapp_url,message_char_count,encoded_url_length,url_validation_status,status,last_contacted,follow_up_date,response_status,notes
B,13,Consultorio Podologico,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,527222158704,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/527222158704?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,13,Podologia Clinica Dedos-sanos,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,527228892804,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/527228892804?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,13,Smile Dental Clinica Odontologica,Dental,Mexico,Metepec,Metepec/Toluca premium,527222409944,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/527222409944?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,13,Komunica Klinic,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,527222090138,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/527222090138?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,13,Family Dentist,Dental,Mexico,Metepec,Metepec/Toluca premium,527222846452,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/527222846452?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,13,Especialistas En Salud Mental Koena,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,527224265286,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/527224265286?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,13,Clínica dental Providente,Dental,Mexico,Metepec,Metepec/Toluca premium,527221793335,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/527221793335?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,13,Consultorio De Odontologia Integral,Dental,Mexico,Metepec,Metepec/Toluca premium,527222048999,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/527222048999?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,13,Consultorio De Rehabilitacion,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,527224612892,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/527224612892?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,13,Creando Sonrisas,Dental,Mexico,Metepec,Metepec/Toluca premium,527223921828,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/527223921828?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,13,Masaje Profesional Y Terapéutico Hands & Feets,Clínica estética,Mexico,Metepec,Metepec/Toluca premium,527222247139,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/527222247139?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
B,13,Clinica Dental Sagrado Corazon,Dental,Mexico,Metepec,Metepec/Toluca premium,527222806641,pending_manual_check,"Hola, buen día.

Somos Nexo Local Studio. Hacemos páginas web profesionales para negocios que quieren mostrar servicios, ubicación y contacto de forma clara desde el celular.

También podemos integrar un asistente con IA que responde preguntas frecuentes y guía al cliente hacia WhatsApp.

Pueden ver nuestra página aquí:
https://nexo-local-studio-public.vercel.app

Tenemos precios de lanzamiento desde $2,500 MXN. Si les interesa, podemos enviarles una propuesta breve.

Si prefieren no recibir más mensajes, respondan “baja”.",https://nexo-local-studio-public.vercel.app,https://wa.me/527222806641?text=Hola%2C%20buen%20d%C3%ADa.%0A%0ASomos%20Nexo%20Local%20Studio.%20Hacemos%20p%C3%A1ginas%20web%20profesionales%20para%20negocios%20que%20quieren%20mostrar%20servicios%2C%20ubicaci%C3%B3n%20y%20contacto%20de%20forma%20clara%20desde%20el%20celular.%0A%0ATambi%C3%A9n%20podemos%20integrar%20un%20asistente%20con%20IA%20que%20responde%20preguntas%20frecuentes%20y%20gu%C3%ADa%20al%20cliente%20hacia%20WhatsApp.%0A%0APueden%20ver%20nuestra%20p%C3%A1gina%20aqu%C3%AD%3A%0Ahttps%3A%2F%2Fnexo-local-studio-public.vercel.app%0A%0ATenemos%20precios%20de%20lanzamiento%20desde%20%242%2C500%20MXN.%20Si%20les%20interesa%2C%20podemos%20enviarles%20una%20propuesta%20breve.%0A%0ASi%20prefieren%20no%20recibir%20m%C3%A1s%20mensajes%2C%20respondan%20%E2%80%9Cbaja%E2%80%9D.,528,788,url_valid,blocked_not_verified,,,,El registro público de OpenStreetMap no incluye sitio web oficial. Fuente: OpenStreetMap. Rating/reseñas no disponibles en esta fuente.
